doc_id,frame,trigger,role,filler,entity_type,source,manifesto_id,party,year,phrase_text
0880_groenlinks-pvda_2023,Placing,zet,Theme,van het Gemeenschappelijk Landbouwbeleid van de EU,ORG.Government,manifestos,manifesto_0880_groenlinks-pvda_2023,groenlinks-pvda,2023,"We maken ons sterk voor omvorming van het Gemeenschappelijk Landbouwbeleid van de EU tot een Gemeenschappelijk Voedselbeleid. Daarbij zet de EU al haar beleidsinstrumenten in om te bouwen aan een circulair voedselsysteem dat ecologische grenzen respecteert, bodemkwaliteit en biodiversiteit verbetert, anticipeert op klimaatverandering, dierenwelzijn waarborgt, de eiwittransitie versnelt, gezond en betaalbaar voedsel biedt aan consumenten en een eerlijke beloning oplevert voor duurzame en biologische boeren."
0880_groenlinks-pvda_2023,Placing,zet,Goal,tot een Gemeenschappelijk Voedselbeleid.,PER,manifestos,manifesto_0880_groenlinks-pvda_2023,groenlinks-pvda,2023,"We maken ons sterk voor omvorming van het Gemeenschappelijk Landbouwbeleid van de EU tot een Gemeenschappelijk Voedselbeleid. Daarbij zet de EU al haar beleidsinstrumenten in om te bouwen aan een circulair voedselsysteem dat ecologische grenzen respecteert, bodemkwaliteit en biodiversiteit verbetert, anticipeert op klimaatverandering, dierenwelzijn waarborgt, de eiwittransitie versnelt, gezond en betaalbaar voedsel biedt aan consumenten en een eerlijke beloning oplevert voor duurzame en biologische boeren."
0880_groenlinks-pvda_2023,Placing,zet,Agent,de EU,GPE.OrganizationOfCountries.OrganizationOfCountries,manifestos,manifesto_0880_groenlinks-pvda_2023,groenlinks-pvda,2023,"We maken ons sterk voor omvorming van het Gemeenschappelijk Landbouwbeleid van de EU tot een Gemeenschappelijk Voedselbeleid. Daarbij zet de EU al haar beleidsinstrumenten in om te bouwen aan een circulair voedselsysteem dat ecologische grenzen respecteert, bodemkwaliteit en biodiversiteit verbetert, anticipeert op klimaatverandering, dierenwelzijn waarborgt, de eiwittransitie versnelt, gezond en betaalbaar voedsel biedt aan consumenten en een eerlijke beloning oplevert voor duurzame en biologische boeren."
0880_groenlinks-pvda_2023,Placing,zet,Theme,al haar beleidsinstrumenten,ORG.Government,manifestos,manifesto_0880_groenlinks-pvda_2023,groenlinks-pvda,2023,"We maken ons sterk voor omvorming van het Gemeenschappelijk Landbouwbeleid van de EU tot een Gemeenschappelijk Voedselbeleid. Daarbij zet de EU al haar beleidsinstrumenten in om te bouwen aan een circulair voedselsysteem dat ecologische grenzen respecteert, bodemkwaliteit en biodiversiteit verbetert, anticipeert op klimaatverandering, dierenwelzijn waarborgt, de eiwittransitie versnelt, gezond en betaalbaar voedsel biedt aan consumenten en een eerlijke beloning oplevert voor duurzame en biologische boeren."
0880_groenlinks-pvda_2023,Placing,zet,Agent,We,PER,manifestos,manifesto_0880_groenlinks-pvda_2023,groenlinks-pvda,2023,"We maken ons sterk voor omvorming van het Gemeenschappelijk Landbouwbeleid van de EU tot een Gemeenschappelijk Voedselbeleid. Daarbij zet de EU al haar beleidsinstrumenten in om te bouwen aan een circulair voedselsysteem dat ecologische grenzen respecteert, bodemkwaliteit en biodiversiteit verbetert, anticipeert op klimaatverandering, dierenwelzijn waarborgt, de eiwittransitie versnelt, gezond en betaalbaar voedsel biedt aan consumenten en een eerlijke beloning oplevert voor duurzame en biologische boeren."
0881_groenlinks-pvda_2023,Intentionally_act,actie,Agent,We,ORG.Government,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0881_groenlinks-pvda_2023,Placing,planten,Agent,We,PER,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0881_groenlinks-pvda_2023,Placing,planten,Theme,meer bomen.,FAC.GeographicalArea,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0881_groenlinks-pvda_2023,Placing,leggen,Agent,We,PER,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0881_groenlinks-pvda_2023,Placing,leggen,Theme,extra parken en waterpartijen,FAC.Way.Street,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0881_groenlinks-pvda_2023,Placing,leggen,Theme,voldoende middelen in handen voor klimaatadaptatie.,PER,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0881_groenlinks-pvda_2023,Placing,leggen,Goal,in steden en dorpen,GPE.UrbanArea.City,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0881_groenlinks-pvda_2023,Placing,aanleggen,Theme,van grijswatersystemen,FAC.Way,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0881_groenlinks-pvda_2023,Placing,aan,Agent,We,PER,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0881_groenlinks-pvda_2023,Placing,aan,Theme,extra parken en waterpartijen,FAC.Way.Street,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0881_groenlinks-pvda_2023,Placing,aan,Goal,in steden en dorpen,GPE.UrbanArea.City,manifestos,manifesto_0881_groenlinks-pvda_2023,groenlinks-pvda,2023,"Goed waterbeleid is goed veiligheidsbeleid. Gemeenten krijgen voldoende middelen in handen voor klimaatadaptatie. We leggen in steden en dorpen extra parken en waterpartijen aan voor verkoeling, verbeteren de opvang van water, vergroenen de daken en tuinen van woningen en planten meer bomen. We helpen huishoudens bij het opvangen van regenwater en het aanleggen van grijswatersystemen en leggen dit, naar Vlaams voorbeeld, als verplichting vast in het bouwbesluit. We stappen over van water afvoeren naar slim water vasthouden, waarbij we maximaal kiezen voor natuurlijke maatregelen: meanderen van beken, natuurlijke klimaatbuffers, en het scheppen van natte natuur en natuurlijke oevers. Bij dijkversterkingsprojecten maken we werk van meekoppelkansen. We ondernemen actie om de grondwatervoorraad en de dijken voor de lange termijn, ook na 2050, te beschermen en reserveren daarvoor voldoende budget."
0882_groenlinks-pvda_2023,Intentionally_act,doen,Agent,"Ook Bonaire, St. Eustatius en Saba",GPE.ProvinceState.ProvinceState,manifestos,manifesto_0882_groenlinks-pvda_2023,groenlinks-pvda,2023,"Ook Bonaire, St. Eustatius en Saba doen mee. Er komt een klimaatadaptatieplan voor Bonaire, St. Eustatius en Saba, net als voor andere Nederlandse gemeenten. Inwoners worden betrokken en er komen voldoende kennis en financiële middelen beschikbaar."
0889_groenlinks-pvda_2023,Attempt_suasion,aan,Content,"om hun woning met anderen te delen, onder andere door de kostendelersnorm te schrappen.",FAC.Building.ApartmentBuilding,manifestos,manifesto_0889_groenlinks-pvda_2023,groenlinks-pvda,2023,"We stimuleren transformatie, optoppen en splitsen van bestaande woningbouw. Met meer modulaire bouw kunnen woningen sneller aangepast worden aan veranderende omstandigheden. We moedigen mensen actief aan om hun woning met anderen te delen, onder andere door de kostendelersnorm te schrappen. Ook zorgen we ervoor dat iedere gemeente een leegstandsverordening opstelt en geven we gemeenten de mogelijkheid om eigenaren van leegstaande panden te belasten."
0889_groenlinks-pvda_2023,Attempt_suasion,aan,Addressee,mensen,PER,manifestos,manifesto_0889_groenlinks-pvda_2023,groenlinks-pvda,2023,"We stimuleren transformatie, optoppen en splitsen van bestaande woningbouw. Met meer modulaire bouw kunnen woningen sneller aangepast worden aan veranderende omstandigheden. We moedigen mensen actief aan om hun woning met anderen te delen, onder andere door de kostendelersnorm te schrappen. Ook zorgen we ervoor dat iedere gemeente een leegstandsverordening opstelt en geven we gemeenten de mogelijkheid om eigenaren van leegstaande panden te belasten."
0889_groenlinks-pvda_2023,Causation,zorgen,Actor,we,PER,manifestos,manifesto_0889_groenlinks-pvda_2023,groenlinks-pvda,2023,"We stimuleren transformatie, optoppen en splitsen van bestaande woningbouw. Met meer modulaire bouw kunnen woningen sneller aangepast worden aan veranderende omstandigheden. We moedigen mensen actief aan om hun woning met anderen te delen, onder andere door de kostendelersnorm te schrappen. Ook zorgen we ervoor dat iedere gemeente een leegstandsverordening opstelt en geven we gemeenten de mogelijkheid om eigenaren van leegstaande panden te belasten."
0889_groenlinks-pvda_2023,Removing,schrappen.,Theme,de kostendelersnorm,FAC.Building,manifestos,manifesto_0889_groenlinks-pvda_2023,groenlinks-pvda,2023,"We stimuleren transformatie, optoppen en splitsen van bestaande woningbouw. Met meer modulaire bouw kunnen woningen sneller aangepast worden aan veranderende omstandigheden. We moedigen mensen actief aan om hun woning met anderen te delen, onder andere door de kostendelersnorm te schrappen. Ook zorgen we ervoor dat iedere gemeente een leegstandsverordening opstelt en geven we gemeenten de mogelijkheid om eigenaren van leegstaande panden te belasten."
0894_groenlinks-pvda_2023,Causation,veroorzaakt,Cause,door de zorgsector. Veel zorgverleners en zorgaanbieders willen verduurzamen,PER,manifestos,manifesto_0894_groenlinks-pvda_2023,groenlinks-pvda,2023,Meer duurzaamheid in de zorg. Meer dan 7% van de totale CO2-uitstoot in Nederland wordt veroorzaakt door de zorgsector. Veel zorgverleners en zorgaanbieders willen verduurzamen maar lopen tegen belemmeringen aan. Wij zorgen daarom voor goede ondersteuning bij het verduurzamen van de zorg.
0895_groenlinks-pvda_2023,Causation,zorgt,Cause,wat,PER,manifestos,manifesto_0895_groenlinks-pvda_2023,groenlinks-pvda,2023,"We zorgen dat die nieuwe soft- en hardware zuinig omspringt met data, energie en grondstoffen. Daarnaast bevorderen we open data die voor iedereen beschikbaar is en open standaarden, wat er onder andere voor zorgt dat je nooit volledig afhankelijk wordt van één ICT-leverancier. De digitale voetafdruk is ook een ecologische voetafdruk. Daarom dient digitale apparatuur repareerbaar te zijn en dienen software-updates en ondersteuning lang beschikbaar gesteld te worden."
0895_groenlinks-pvda_2023,Causation,zorgen,Actor,We,ORG.CommercialOrganization,manifestos,manifesto_0895_groenlinks-pvda_2023,groenlinks-pvda,2023,"We zorgen dat die nieuwe soft- en hardware zuinig omspringt met data, energie en grondstoffen. Daarnaast bevorderen we open data die voor iedereen beschikbaar is en open standaarden, wat er onder andere voor zorgt dat je nooit volledig afhankelijk wordt van één ICT-leverancier. De digitale voetafdruk is ook een ecologische voetafdruk. Daarom dient digitale apparatuur repareerbaar te zijn en dienen software-updates en ondersteuning lang beschikbaar gesteld te worden."
0897_groenlinks-pvda_2023,Leadership,overheid,Leader,overheid,ORG.Government,manifestos,manifesto_0897_groenlinks-pvda_2023,groenlinks-pvda,2023,"Digitale duurzaamheid en datacentra. De Rijksoverheid toetst plannen voor nieuwe datacentra op nut en noodzaak, rekening houdend met de binnenlandse behoefte. Er is geen plaats voor 'hyperscale datacentra' die bijdragen aan de marktmacht van Big Tech. We stellen strenge eisen aan datacentra om een zuinig gebruik van stroom, grondstoffen, water en ruimte af te dwingen en hergebruik van restwarmte te bevorderen. We voeren duurzaamheidsstandaarden in voor digitale toepassingen om te voorkomen dat de mondiale groei van datacentra door het dak gaat. Op Europees niveau maken we ons sterk voor ecodesignregels die het gebruik van data en rekenkracht voor kunstmatige intelligentie (AI), online advertenties, video's en games, slimme apparaten en cryptomunten aan banden leggen. In lijn met de komende Europese AI-wet ontwerpt de Nederlandse overheid een meetlat voor de ecologische voetafdruk en rekenintensiteit van AI-modellen. De score op deze meetlat weegt mee bij de aankoop van AI door overheden."
0897_groenlinks-pvda_2023,Request,eisen,Addressee,aan datacentra,FAC.Structure,manifestos,manifesto_0897_groenlinks-pvda_2023,groenlinks-pvda,2023,"Digitale duurzaamheid en datacentra. De Rijksoverheid toetst plannen voor nieuwe datacentra op nut en noodzaak, rekening houdend met de binnenlandse behoefte. Er is geen plaats voor 'hyperscale datacentra' die bijdragen aan de marktmacht van Big Tech. We stellen strenge eisen aan datacentra om een zuinig gebruik van stroom, grondstoffen, water en ruimte af te dwingen en hergebruik van restwarmte te bevorderen. We voeren duurzaamheidsstandaarden in voor digitale toepassingen om te voorkomen dat de mondiale groei van datacentra door het dak gaat. Op Europees niveau maken we ons sterk voor ecodesignregels die het gebruik van data en rekenkracht voor kunstmatige intelligentie (AI), online advertenties, video's en games, slimme apparaten en cryptomunten aan banden leggen. In lijn met de komende Europese AI-wet ontwerpt de Nederlandse overheid een meetlat voor de ecologische voetafdruk en rekenintensiteit van AI-modellen. De score op deze meetlat weegt mee bij de aankoop van AI door overheden."
0897_groenlinks-pvda_2023,Request,eisen,Message,"om een zuinig gebruik van stroom, grondstoffen, water en ruimte",FAC.Way,manifestos,manifesto_0897_groenlinks-pvda_2023,groenlinks-pvda,2023,"Digitale duurzaamheid en datacentra. De Rijksoverheid toetst plannen voor nieuwe datacentra op nut en noodzaak, rekening houdend met de binnenlandse behoefte. Er is geen plaats voor 'hyperscale datacentra' die bijdragen aan de marktmacht van Big Tech. We stellen strenge eisen aan datacentra om een zuinig gebruik van stroom, grondstoffen, water en ruimte af te dwingen en hergebruik van restwarmte te bevorderen. We voeren duurzaamheidsstandaarden in voor digitale toepassingen om te voorkomen dat de mondiale groei van datacentra door het dak gaat. Op Europees niveau maken we ons sterk voor ecodesignregels die het gebruik van data en rekenkracht voor kunstmatige intelligentie (AI), online advertenties, video's en games, slimme apparaten en cryptomunten aan banden leggen. In lijn met de komende Europese AI-wet ontwerpt de Nederlandse overheid een meetlat voor de ecologische voetafdruk en rekenintensiteit van AI-modellen. De score op deze meetlat weegt mee bij de aankoop van AI door overheden."
0897_groenlinks-pvda_2023,Request,eisen,Speaker,We,PER,manifestos,manifesto_0897_groenlinks-pvda_2023,groenlinks-pvda,2023,"Digitale duurzaamheid en datacentra. De Rijksoverheid toetst plannen voor nieuwe datacentra op nut en noodzaak, rekening houdend met de binnenlandse behoefte. Er is geen plaats voor 'hyperscale datacentra' die bijdragen aan de marktmacht van Big Tech. We stellen strenge eisen aan datacentra om een zuinig gebruik van stroom, grondstoffen, water en ruimte af te dwingen en hergebruik van restwarmte te bevorderen. We voeren duurzaamheidsstandaarden in voor digitale toepassingen om te voorkomen dat de mondiale groei van datacentra door het dak gaat. Op Europees niveau maken we ons sterk voor ecodesignregels die het gebruik van data en rekenkracht voor kunstmatige intelligentie (AI), online advertenties, video's en games, slimme apparaten en cryptomunten aan banden leggen. In lijn met de komende Europese AI-wet ontwerpt de Nederlandse overheid een meetlat voor de ecologische voetafdruk en rekenintensiteit van AI-modellen. De score op deze meetlat weegt mee bij de aankoop van AI door overheden."
0905_groenlinks-pvda_2023,Removing,verbannen,Theme,realtime gezichtsherkenning,COM,manifestos,manifesto_0905_groenlinks-pvda_2023,groenlinks-pvda,2023,"Deze wet moet profilering voor het voorspellen van fraude en criminaliteit verbieden, realtime gezichtsherkenning verbannen uit de openbare ruimte en bindende milieustandaarden invoeren voor AI."
0908_groenlinks-pvda_2023,Intentionally_act,voeren,Agent,We,ORG.Government,manifestos,manifesto_0908_groenlinks-pvda_2023,groenlinks-pvda,2023,"We voeren een actieve diplomatie om op te komen voor – onder meer – vrede en veiligheid, de internationale rechtsorde, mensenrechten, democratie, ontwapening, klimaat en biodiversiteit."
0912_groenlinks-pvda_2023,Cause_expansion,Vergroening,Item,buitenlands beleid.,PER,manifestos,manifesto_0912_groenlinks-pvda_2023,groenlinks-pvda,2023,"Vergroening buitenlands beleid. Vergroening van het buitenlands beleid krijgt hoge prioriteit. De Minister van Buitenlandse Zaken is verantwoordelijk voor het internationaal klimaat- en biodiversiteitsbeleid. Nederland stelt bovenop de 0,7% bnp voor ontwikkelingssamenwerking additioneel financiële middelen beschikbaar ter ondersteuning van klimaatbeleid in landen wereldwijd. Deze financiële middelen gaan met prioriteit naar de meest kwetsbare landen en groepen. Met het oog op een rechtvaardige klimaattransitie haalt Nederland de banden aan met landen wereldwijd. Winning en verhandeling van strategische grondstoffen vindt plaats tegen eerlijke prijzen en binnen in internationale verdragen vastgelegde normen voor de bescherming van mens en milieu. Nederland speelt bij de totstandkoming van dergelijke afspraken een voorhoederol."
0916_groenlinks-pvda_2023,Activity_stop,stoppen,Agent,We,GPE.Country.Country,manifestos,manifesto_0916_groenlinks-pvda_2023,groenlinks-pvda,2023,We stoppen met fossiele exportsteun en diplomatieke steun aan fossiele projecten. De EU bevordert dat bedrijven die EU-steun ontvangen verduurzamen. We blijven ons ervoor inzetten dat de EU uit het Energiehandvestverdrag stapt.
0924_groenlinks-pvda_2023,Intentionally_act,doen,Agent,we,PER,manifestos,manifesto_0924_groenlinks-pvda_2023,groenlinks-pvda,2023,"Investeringen – zoals in onderwijs en klimaat – kunnen weliswaar op korte termijn zorgen voor een slechter saldo maar maken ons op lange termijn als samenleving sterker. Er moet dus ruimte worden gemaakt voor investeringen die onze samenleving en economie verduurzamen en versterken. Dat doen we met hogere lasten op vervuiling en door een eerlijke bijdrage te vragen van topinkomens, vermogenden en multinationals."
0924_groenlinks-pvda_2023,Request,vragen,Message,een eerlijke bijdrage,PER,manifestos,manifesto_0924_groenlinks-pvda_2023,groenlinks-pvda,2023,"Investeringen – zoals in onderwijs en klimaat – kunnen weliswaar op korte termijn zorgen voor een slechter saldo maar maken ons op lange termijn als samenleving sterker. Er moet dus ruimte worden gemaakt voor investeringen die onze samenleving en economie verduurzamen en versterken. Dat doen we met hogere lasten op vervuiling en door een eerlijke bijdrage te vragen van topinkomens, vermogenden en multinationals."
0924_groenlinks-pvda_2023,Request,vragen,Addressee,"van topinkomens, vermogenden en multinationals.",PER,manifestos,manifesto_0924_groenlinks-pvda_2023,groenlinks-pvda,2023,"Investeringen – zoals in onderwijs en klimaat – kunnen weliswaar op korte termijn zorgen voor een slechter saldo maar maken ons op lange termijn als samenleving sterker. Er moet dus ruimte worden gemaakt voor investeringen die onze samenleving en economie verduurzamen en versterken. Dat doen we met hogere lasten op vervuiling en door een eerlijke bijdrage te vragen van topinkomens, vermogenden en multinationals."
0924_groenlinks-pvda_2023,Causation,zorgen,Cause,Investeringen – zoals in onderwijs en klimaat –,PER,manifestos,manifesto_0924_groenlinks-pvda_2023,groenlinks-pvda,2023,"Investeringen – zoals in onderwijs en klimaat – kunnen weliswaar op korte termijn zorgen voor een slechter saldo maar maken ons op lange termijn als samenleving sterker. Er moet dus ruimte worden gemaakt voor investeringen die onze samenleving en economie verduurzamen en versterken. Dat doen we met hogere lasten op vervuiling en door een eerlijke bijdrage te vragen van topinkomens, vermogenden en multinationals."
0925_groenlinks-pvda_2023,Leadership,overheid,Leader,overheid,ORG.Government,manifestos,manifesto_0925_groenlinks-pvda_2023,groenlinks-pvda,2023,Bovendien loopt de overheid al jarenlang miljarden mis door mazen in de wetten en door verkeerde keuzes. Denk aan de € 26 miljard die de Belastingdienst is misgelopen door dividendstrippen en de keuze om vervuilers niet stelselmatig te belasten maar juist met miljarden te subsidiëren.
0925_groenlinks-pvda_2023,Cogitation,Denk,Topic,aan de € 26 miljard die de Belastingdienst is misgelopen door dividendstrippen en de keuze om vervuilers niet stelselmatig te belasten maar juist met miljarden te subsidiëren.,PER,manifestos,manifesto_0925_groenlinks-pvda_2023,groenlinks-pvda,2023,Bovendien loopt de overheid al jarenlang miljarden mis door mazen in de wetten en door verkeerde keuzes. Denk aan de € 26 miljard die de Belastingdienst is misgelopen door dividendstrippen en de keuze om vervuilers niet stelselmatig te belasten maar juist met miljarden te subsidiëren.
0926_groenlinks-pvda_2023,Cause_expansion,vergroten.,Item,het perspectief op aflossing van schulden op de lange termijn,PER,manifestos,manifesto_0926_groenlinks-pvda_2023,groenlinks-pvda,2023,"We zijn voorstander van de vernieuwing van de Europese begrotingsregels, waarbij meer nadruk komt te liggen op duurzame investeringen en hervormingen die het perspectief op aflossing van schulden op de lange termijn vergroten."
