motie_id,party,year,text,bloc,source,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization,voice_n_sentences,voice_n_passive,voice_n_active,voice_prop_passive,voice_prop_active,neg_n_sentences,neg_n_negated,neg_prop_negated,mod_n_sentences,mod_prop_obligation,mod_prop_possibility,mod_prop_hedging,mod_prop_negation_mod,mod_prop_any_modal
,PvdD,2010,"Energiebesparing De eenvoudigste oplossing voor complexe problemen wordt vaak over het hoofd gezien. Energiebesparing en het matigen van de energieconsumptie komen onvoldoende van de grond, terwijl het vaak de goedkoopste manier is om het klimaat te sparen. De Partij voor de Dieren vindt dat een gemiste kans en wil het energiegebruik in Nederland fors verminderen.",Left,manifestos,2,1,1,1,2,1,1,3,1,2,0.3333333333333333,0.6666666666666666,4,1,0.25,4,0.0,0.0,0.0,0.0,0.0
,PvdD,2010,"De Partij voor de Dieren vindt dat duurzame energiebronnen die nu nog duurder zijn dan andere energiebronnen versneld moeten worden ontwikkeld en ingevoerd. De markt voor zonnepanelen in Nederland ligt sinds eind 2003 zo goed als stil, terwijl wereldwijd een grote groei plaatsvindt. De overheid moet de markt voor zonnepanelen weer krachtig stimuleren, zodat er een kritische massa voor R&D en bedrijvigheid in Nederland ontstaat. Ook voor windmolens zijn er – onder voorwaarde dat deze op diervriendelijke wijze worden gerealiseerd – kansen die nu nog onbenut blijven vanwege hoge ontwikkelingskosten en concurrentie met goedkopere vormen van energieopwekking. Een werkelijk schone energievoorziening verdient zich echter gemakkelijk terug. De opwekking van echt schone en duurzame energie via stimulerende maatregelen en financiële prikkels zal dan ook een belangrijke impuls moeten krijgen.",Left,manifestos,3,2,3,1,2,3,1,6,2,4,0.3333333333333333,0.6666666666666666,6,0,0.0,6,0.5,0.0,0.0,0.0,0.5
,PvdD,2010,"Het subsidiebeleid op duurzame energie wordt herzien, er komt een stabiel en betrouwbaar systeem gericht op het vergroten van de productie van decentrale duurzame energie, met een feed-in tarief voor duurzame energie, zoals in Duitsland ook toegepast wordt.",Left,manifestos,2,1,1,1,1,1,1,1,1,0,1.0,0.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,PvdD,2010,De transportsector krijgt een verplichte reductiedoelstelling van 30% vermindering van de broeikasgasuitstoot in 2020 ten opzichte van 2008.,Left,manifestos,1,1,2,1,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,PvdD,2010,"Nederland ondersteunt ontwikkelingslanden om zich aan te passen aan de klimaatverandering. De geïndustrialiseerde landen zijn primair verantwoordelijk voor de uitstoot van broeikasgassen die leiden tot de opwarming van de aarde. Daarom zullen zij de zwaarste maatregelen moeten treffen om de uitstoot van broeikasgassen te verminderen. Daarnaast zullen zij ontwikkelingslanden moeten ondersteunen bij hun aanpassingen aan de gevolgen van klimaatverandering. De Partij voor de Dieren wil dat Nederland de belangrijkste slachtoffers van klimaatverandering, in het bijzonder in de arme landen, helpt om de klimaatverandering het hoofd te bieden. Nederlandse bedrijven zijn groot in het aanleggen van dijken en het opspuiten van zeeweringen. De Nederlandse overheid gaat samen met deze bedrijven kwetsbare ontwikkelingslanden helpen zich te beschermen tegen waterspiegelstijging en overstromingen. Verder zal Nederland ontwikkelingslanden terzijde moeten staan in kennisontwikkeling om deze landen in staat te stellen zich enerzijds aan te passen aan de gevolgen van klimaatverandering (adaptatie) en anderzijds energiebesparende technieken toe te passen en te ontwikkelen (mitigatie).",Left,manifestos,2,4,2,1,3,2,1,8,0,8,0.0,1.0,8,0,0.0,8,0.375,0.0,0.0,0.0,0.375
,PvdD,2010,"Er komt een klimaatfonds van 0,25% van het BNP voor klimaatmaatregelen in ontwikkelingslanden. Dit bedrag komt bovenop de ongeveer 0,8% van het BNP voor ontwikkelingssamenwerking.",Left,manifestos,2,2,1,1,1,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2010,Nederland ondersteunt de kennisontwikkeling in ontwikkelingslanden om het hoofd te bieden aan klimaatverandering.,Left,manifestos,1,2,1,1,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,PvdD,2010,Er komt een Europees noodfonds voor humanitaire rampen als gevolg van klimaatverandering.,Left,manifestos,1,1,1,1,2,3,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,PvdD,2010,"De oorzaken van massale immigratie moeten aangepakt worden. Een belangrijke oorzaak van immigratie is armoede, honger en klimaatschade elders. De problemen in herkomstlanden hangen ook vaak samen met oorlogen, hoge geboortecijfers en te weinig mogelijkheden om in de eigen behoeften te voorzien. Ontwikkelingshulp dient daarom gericht te zijn op kennisontwikkeling, ontwikkeling van een zelfstandige regionale voedselvoorziening, gezondheidzorg en preventie van oorlogen.",Left,manifestos,1,2,1,1,1,1,1,3,1,2,0.3333333333333333,0.6666666666666666,4,0,0.0,4,0.5,0.0,0.0,0.0,0.5
,PvdD,2010,"De oorzaken van massale immigratie moeten aangepakt worden. Een belangrijke oorzaak van immigratie is armoede, honger en klimaatschade elders. De problemen in herkomstlanden hangen ook vaak samen met oorlogen, hoge geboortecijfers en te weinig mogelijkheden om in de eigen behoeften te voorzien.",Left,manifestos,1,2,1,1,1,1,1,2,1,1,0.5,0.5,3,0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
,PvdD,2010,"De overdrachtsbelasting voor woningen wordt gedifferentieerd naar energieverbruik, waarbij kopers minder overdrachtsbelasting betalen voor een energiezuinige woning én als ze na aankoop tijdens de verbouwing alsnog forse energiebesparende maatregelen toepassen. De overdrachtsbelasting voor onzuinige woningen wordt overeenkomstig verhoogd.",Left,manifestos,2,1,1,1,1,1,1,2,2,0,1.0,0.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2010,"De door de Staat verleende garanties aan banken gaan gepaard met een stevige verduurzamingseis, zowel qua belonings- als investeringsbeleid. Aan kredietverlening van door de Nederlandse Staat gefinancierde banken worden duurzaamheidscriteria gekoppeld. Nederland moet bevorderen dat er internationaal een kleine belasting op valutatransacties (Tobintax) komt. Daarmee wordt een fonds gevormd voor overheidsingrijpen bij bancaire missers. Duurzaam bankieren wordt aantrekkelijker gemaakt door uitbreiding van het groenfinancieringsstelsel voor alle economische sectoren.",Left,manifestos,3,2,1,1,2,1,1,5,3,2,0.6,0.4,5,0,0.0,5,0.2,0.0,0.0,0.0,0.2
,PvdD,2010,"De bestrijding van de financiële crisis moet in samenhang bezien worden met andere crises, zoals de wereldvoedselcrisis, de zoetwatercrisis, de energiecrisis, de biodiversiteitscrisis, de klimaatcrisis en dierziektencrises. Juist bij de bestrijding van crises mag niet ingezet worden op herstel van de oude situatie, maar wordt ingezet op nieuwe, duurzame doelen. De huidige vorm van crisisbestrijding via het buiten werking stellen van delen van het democratisch proces en de aanleg van meer wegen en andere infrastructurele werken geeft blijk van een gebrek aan duurzame toekomstvisie.",Left,manifestos,1,1,1,1,3,3,1,3,2,1,0.6666666666666666,0.3333333333333333,3,1,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666
,PvdD,2010,"De Partij voor de Dieren wil een gezond en duurzaam economisch systeem. In dit systeem worden de werkelijke kosten doorberekend in elke stap van de keten, en niet meer afgewenteld op de belastingbetaler. De prijsprikkel die dan ontstaat, bevordert duurzame productie en consumptie. Het verschil in koopkracht wordt gecompenseerd door middel van lagere belasting op arbeid. Alle subsidies die de overheid verstrekt, zullen opnieuw moeten worden bezien met het oog op de effecten op milieu en klimaat. Subsidies die niet-duurzaam gedrag in de hand werken worden afgeschaft. Ook het belastingstelsel en de prikkels die hiervan uitgaan, moet op de schop. Het belastingstelsel wordt vergaand vergroend. Deze veranderingen zullen een verschil in koopkracht met zich meebrengen. Dit verschil moet gecompenseerd worden door arbeid minder te gaan belasten.",Left,manifestos,4,2,1,1,2,1,1,10,6,4,0.6,0.4,10,1,0.1,10,0.3,0.0,0.0,0.0,0.3
,PvdD,2010,"Nederland voert een flexibele CO2-taks in die lager wordt naarmate de Europese prijs voor CO2-emissierechten hoger wordt. Er komt een accijns op kerosine voor vliegtuigen. De belasting op grijze stroom is hoger dan de belasting op groene stroom, en het degressieve systeem van energiebelasting wordt afgeschaft. Dit levert jaarlijks € 600 mln. op. Alle subsidies die de overheid verstrekt, zullen worden herbezien met het oog op de effecten op milieu, klimaat en omgang met dieren. Hiermee valt honderden miljoenen te besparen.",Left,manifestos,3,1,2,1,2,1,1,6,2,4,0.3333333333333333,0.6666666666666666,6,0,0.0,6,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,De wijze waarop de mens dieren gebruikt vormt de grootste bedreiging voor de ecologie van de aarde. De veehouderij is verantwoordelijk voor 30% van het biodiversiteitsverlies. Bovendien zijn er ernstige problemen met de wereldvoedselverdeling doordat bijna de helft van de wereldgraanoogst wordt opgeslokt door de veehouderij.,Left,manifestos,1,2,3,1,3,1,1,2,1,1,0.5,0.5,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"Wij willen dat banken niet meer speculeren op verliezen — maar investeren in duurzame sectoren waardoor banen gecreëerd worden. Dat er niet wordt geïnvesteerd in megastallen, wapens en kernenergie — maar in innovatieve projecten voor hernieuwbare energie.",Left,manifestos,3,2,1,1,1,1,1,2,2,0,1.0,0.0,2,2,1.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"De veehouderij neemt wereldwijd 80% van alle landbouwgronden in beslag. En nog steeds wordt er tropisch regenwoud gekapt voor de massale teelt van veevoer. Die teelt is vanwege het grootschalige gebruik van kunstmest en gif energieverslindend, sterk vervuilend en put de fosfaatvoorraden van de wereld uit. De veehouderij stoot wereldwijd meer broeikasgassen uit dan al het verkeer en vervoer samen en is verantwoordelijk voor 30% van het biodiversiteitsverlies.",Left,manifestos,1,1,3,1,4,3,1,3,1,2,0.3333333333333333,0.6666666666666666,4,0,0.0,4,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"Mes en vork zijn de belangrijkste wapens in de strijd tegen dierenleed, klimaatverandering, honger en biodiversiteitsverlies. Minder vlees, vis en zuivel. Klimaatwetenschappers en voedselspecialisten luiden de noodklok over de eetpatronen in Westerse landen. Als we voedsel eerlijk willen delen, moeten we minder dierlijke, en meer plantaardige producten eten. In het belang van dieren, natuur en milieu – maar óók van onze eigen gezondheid.",Left,manifestos,1,3,3,1,3,3,1,2,0,2,0.0,1.0,5,0,0.0,5,0.2,0.0,0.0,0.0,0.2
,PvdD,2012,Nederland is door de emissies van de vee-industrie de grootste ammoniakvervuiler van Europa. De productie van vlees is bovendien zeer inefficiënt: voor één kilo biefstuk is vijfentwintig kilo voer en 15.000 liter water nodig.,Left,manifestos,1,1,3,1,2,1,1,0,0,0,,,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,Op dit moment is de teelt van groenten en fruit in ons land nog in grote mate afhankelijk van fossiele grondstoffen (kunstmest) en chemische middelen.,Left,manifestos,1,1,1,1,2,1,1,0,0,0,,,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"Ook uit onze directe woonomgeving is veel natuur verdwenen. En dat terwijl groene steden en dorpen ons veel opleveren: we besparen energie, hebben minder last van wateroverlast en hoeven in de zomer niet te vluchten voor de hitte van opgewarmd beton.",Left,manifestos,1,1,1,1,3,1,1,2,1,1,0.5,0.5,2,1,0.5,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,Zonder gezonde oceanen en gezonde wouden is er geen schone lucht om in te ademen. Zonder biodiversiteit hebben we geen gezonde bodem om ons voedsel op te verbouwen.,Left,manifestos,1,1,1,1,3,3,1,2,0,2,0.0,1.0,2,2,1.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"Om de risico's van klimaatverandering en milieuvervuiling te beperken tot een aanvaardbaar niveau, moet het afwentelen naar toekomstige generaties spoedig gestopt worden. Dit betekent dat we de uitstoot van broeikasgassen vergaand moeten terugdringen, moeten stoppen met het uitputten van natuurlijke hulpbronnen en het biodiversiteitverlies een halt moeten toeroepen. De gevolgen van het uit beeld raken van de klimaatdoelstellingen zullen groot zijn: stijging van de zeespiegel, droogtes, overstromingen hier en elders in de wereld, mislukte oogsten, honger en conflicten. Desondanks neemt het gebruik van vervuilende fossiele brandstoffen alleen maar toe. Naast olie en gas worden ook grondstoffen als metalen en fosfaat steeds schaarser. In plaats van hergebruik en terugwinning gaan ze onherroepelijk verloren. De Partij voor de Dieren wil een krachtig klimaat- en milieubeleid om aan deze uitdagingen het hoofd te bieden. Dit biedt ook kansen voor innovatieve en oplossingsgerichte bedrijven. Nederland kan een duurzame koploper worden in de wereld. Die kans moeten we met beide handen aangrijpen.",Left,manifestos,3,3,2,1,4,4,1,9,1,8,0.1111111111111111,0.8888888888888888,11,0,0.0,11,0.2727272727272727,0.09090909090909091,0.0,0.0,0.36363636363636365
,PvdD,2012,"De Partij voor de Dieren wil dat de overheid kaders stelt waarbinnen verantwoorde productie en consumptie mogelijk is. We willen dat Nederland, samen met de Europese Unie, een werkelijke voorloper wordt in de wereldwijde opdracht om de opwarming van de aarde te beperken tot maximaal 2 graden Celsius. Een klimaatwet voor de toekomst. • Er komt een klimaatwet waarin jaarlijks oplopende en bindende verplichtingen voor het reduceren van broeikasgassen worden vastgelegd.",Left,manifestos,1,2,1,1,2,2,1,3,1,2,0.3333333333333333,0.6666666666666666,5,0,0.0,5,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,• De netto-uitstoot van broeikasgassen wordt in 2050 tot nul gereduceerd. Uiterlijk in 2020 wordt 40% van de uitstoot gereduceerd.,Left,manifestos,1,1,1,1,1,2,1,2,2,0,1.0,0.0,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,• De werkelijke kosten van producten en diensten worden in de prijs doorberekend en niet meer afgewenteld op de samenleving. • Er wordt eerlijke en duidelijke informatie gegeven over de impact van producten en diensten op klimaat en milieu.,Left,manifestos,2,2,1,1,2,1,1,2,2,0,1.0,0.0,4,1,0.25,4,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,Energie De Partij voor de Dieren wil toe naar een decentrale en duurzame energievoorziening waarbij burgers en bedrijven zelf energie opwekken. Zo kunnen we Nederland zelfvoorzienend maken en uiterlijk in 2050 stoppen met het verbranden van fossiele brandstoffen in Nederland.,Left,manifestos,1,1,1,3,1,1,1,2,0,2,0.0,1.0,3,0,0.0,3,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
,PvdD,2012,"Eerst besparen. Energiebesparing is de goedkoopste en eerst in aanmerking komende stap naar een duurzaam energiebeleid. De Partij voor de Dieren wil het energiegebruik in Nederland fors verminderen. Er komt een wettelijke regeling om bedrijven te verplichten hun energieverbruik te verminderen. Onnodige verlichting, zoals in kantoren, etalages en voor reclames, wordt aan banden gelegd. Bestaande woningen worden energiezuinig gemaakt. Er worden strenge energie-eisen gesteld aan producten. Waar mogelijk wordt energiegebruik op wijkniveau geminimaliseerd, bijvoorbeeld via systemen voor hergebruik van restwarmte. Er komt een verplicht energielabel voor kantoren, zowel huur als koop.",Left,manifestos,2,2,2,1,2,1,1,9,4,5,0.4444444444444444,0.5555555555555556,9,0,0.0,9,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"Fossiele energie is verleden tijd. Het gebruik van fossiele energiebronnen is achterhaald. Kernenergie is hier geen alternatief voor, want ook kernenergie is afhankelijk van eindige grondstoffen. Bovendien produceren kerncentrales levensgevaarlijk afval. Het vasthouden aan deze vormen van energie vertraagt of belemmert de overgang naar duurzame energiebronnen. Er komen geen nieuwe kolen- en kerncentrales. Bestaande kolen- en kerncentrales worden zo snel mogelijk gesloten. CO2-opslag onder Nederlandse bodem wordt niet toegestaan, ook niet onder de Noordzee. Lege gasvelden worden niet gebruikt voor de opslag van (geïmporteerd) aardgas. Er komen geen vergunningen voor de winning van schaliegas in Nederland. Er komt een importverbod voor teerzandolie. Elektriciteit en gas die zijn opgewekt door de verbranding of vergassing van restafval, mest en dierlijke resten zijn niet duurzaam en worden daarom niet ondersteund of als 'groen' in de markt gezet.",Left,manifestos,1,1,1,1,2,3,1,11,5,6,0.45454545454545453,0.5454545454545454,12,6,0.5,12,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"De toekomst is duurzaam en decentraal. Elke dag weer bieden zon, wind en water voldoende energie. Er is dan ook een omschakeling naar duurzame energiebronnen mogelijk. Voor de Partij voor de Dieren heeft dit hoge prioriteit. Huizen, bedrijven en publieke gebouwen worden netto-energieleveranciers in plaats van energiegebruikers. Energiebedrijven worden verplicht om een jaarlijks oplopend percentage aan duurzaam opgewekte stroom te leveren. Zelf opgewekte energie kan teruggeleverd worden aan het net, tegen saldering van de afgenomen stroom. Energiebedrijven betalen een kostendekkende vergoeding voor de energie die particulieren netto terugleveren aan het elektriciteitsnet. Bewonerscollectieven mogen opgewekte energie onderling uitwisselen, zonder hiervoor belasting te betalen. Hierdoor kunnen hele wijken samen energie opwekken en delen. Zonnepanelen op gebouwen, langs snelwegen en rondom vliegvelden worden de norm. Windenergie wordt mogelijk gemaakt op locaties waar dieren en natuur er geen hinder van ondervinden. Windparken op zee mogen geen significante nadelige effecten hebben op het zeeleven. Bij de bouw van windmolenparken wordt niet geheid. Er komt een gecoördineerde aanpak van het ontwikkelen van een elektriciteitsinfrastructuur op zee.",Left,manifestos,2,2,3,1,3,3,1,10,3,7,0.3,0.7,15,3,0.2,15,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666
,PvdD,2012,"Bewonerscollectieven mogen opgewekte energie onderling uitwisselen, zonder hiervoor belasting te betalen. Hierdoor kunnen hele wijken samen energie opwekken en delen. Zonnepanelen op gebouwen, langs snelwegen en rondom vliegvelden worden de norm. Windenergie wordt mogelijk gemaakt op locaties waar dieren en natuur er geen hinder van ondervinden. Windparken op zee mogen geen significante nadelige effecten hebben op het zeeleven. Bij de bouw van windmolenparken wordt niet geheid. Er komt een gecoördineerde aanpak van het ontwikkelen van een elektriciteitsinfrastructuur op zee.",Left,manifestos,1,1,1,1,2,1,1,5,1,4,0.2,0.8,7,3,0.42857142857142855,7,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855
,PvdD,2012,"Biobrandstoffen zijn geen oplossing. Biobrandstoffen uit bijvoorbeeld maïs en palmolie bedreigen de voedselvoorziening, zorgen voor ontbossing en dragen zelfs bij aan de opwarming van de aarde. Er worden strenge duurzaamheidscriteria gesteld aan biobrandstoffen. Zolang aan deze criteria niet wordt voldaan, worden er geen biobrandstoffen geïmporteerd naar Nederland.",Left,manifestos,1,1,2,1,3,1,1,3,2,1,0.6666666666666666,0.3333333333333333,4,2,0.5,4,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"Nederland is een klein land. Toch hebben we grote invloed op andere gebieden in de wereld. We leggen beslag op landbouwgronden in ontwikkelingslanden, importeren schaarse grondstoffen en zijn een van de meest vervuilende landen. We plegen roofbouw op de aarde. Op dit moment gebruiken de inwoners van Europese landen zelfs bijna drie keer de gebruiksruimte die per wereldbewoner beschikbaar is. Volgens de Verenigde Naties heeft op korte termijn 70% van de wereldbevolking geen of beperkte toegang tot schoon drinkwater. Experts verwachten dat honderden miljoenen mensen per jaar moeten vluchten voor natuurrampen als we de opwarming van de aarde niet stoppen. Defensiespecialisten waarschuwen dan ook dat de verwoesting van de leefomgeving in de toekomst tot oorlogen zal leiden. Alle inspanningen moeten er op gericht zijn om dat te voorkomen.",Left,manifestos,1,4,3,3,4,4,1,7,1,6,0.14285714285714285,0.8571428571428571,9,2,0.2222222222222222,9,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222
,PvdD,2012,"De westerse overconsumptie ondermijnt de draagkracht van de aarde en de positie van mensen in arme gebieden in de wereld. Zij worden het eerst en het hardst geraakt door uitputting van natuurlijke hulpbronnen, droogte en overstromingen. De Partij voor de Dieren wil dat Nederland en Europa investeren in effectieve oplossingen. Duurzaamheid, onderwijs, gezondheid, kinderrechten en gelijke behandeling van mannen en vrouwen zijn daarbij de speerpunten.",Left,manifestos,1,3,1,1,3,1,1,3,0,3,0.0,1.0,4,0,0.0,4,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"De wijze waarop Nederlanders en andere Europeanen consumeren en produceren heeft een directe invloed op het leven van mensen in andere landen. Al het Nederlandse en Europese beleid moet daarom worden beoordeeld op de gevolgen voor mensen elders in de wereld. De aarde biedt genoeg voor ieders behoefte, maar niet voor ieders hebzucht. Ons handelen mag de problemen elders in de wereld niet vergroten. Mededogen en duurzaamheid moeten richtinggevend zijn in het buitenlandbeleid.",Left,manifestos,1,4,1,1,1,1,1,5,1,4,0.2,0.8,5,2,0.4,5,0.4,0.2,0.0,0.0,0.6
,PvdD,2012,"De prioriteit wordt gelegd bij schoon drinkwater en hygiëne, goede (preventieve) gezondheidszorg, toegang tot essentiële medicijnen en anticonceptie, onderwijs, schone energie en het ondersteunen van emancipatiebewegingen. Op deze wijze wordt bijgedragen aan het remmen van de bevolkingsgroei en krijgen democratiseringsprocessen een kans.",Left,manifestos,1,1,1,1,2,1,1,2,2,0,1.0,0.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"Mensen in ontwikkelingslanden zijn voor hun voedsel direct afhankelijk van de kwaliteit van hun omgeving: een vruchtbare bodem, schoon water, biodiversiteit en de aanwezigheid van andere noodzakelijke hulpbronnen. Om de gevolgen van klimaatverandering te bestrijden en de verwoestijning te stoppen maakt Nederland zich sterk voor het herstel van ecosystemen en het beschermen van bestaande natuur. Nederland stopt met het stimuleren en exporteren van systemen voor intensieve landbouw. In plaats daarvan wordt geïnvesteerd in de regionale, agro-ecologische landbouw.",Left,manifestos,1,3,1,1,4,3,1,3,1,2,0.3333333333333333,0.6666666666666666,5,0,0.0,5,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"Slachtoffers van oorlog en geweld, onderdrukking en vervolging, honger, klimaatverandering en natuurrampen moeten worden geholpen.",Left,manifestos,1,2,1,1,1,1,1,1,1,0,1.0,0.0,1,0,0.0,1,1.0,0.0,0.0,0.0,1.0
,PvdD,2012,"De huidige internationale verdragen op het gebied van biodiversiteit en klimaat worden niet of nauwelijks nageleefd. De tijd van vrijblijvendheid is voorbij, vindt de Partij voor de Dieren. De gezamenlijke verantwoordelijkheid die landen dragen voor het leefbaar houden van de aarde moet vertaald worden naar harde, afdwingbare afspraken. Landen die zich niet houden aan afspraken in milieuverdragen moeten internationaal tot de orde worden geroepen. Nederland maakt zich sterk voor de oprichting van een Internationaal Milieugerechtshof in Den Haag. In toekomstige klimaat-, milieu- en natuurverdragen worden concrete tussendoelen opgenomen, waarover landen verantwoording moeten afleggen.",Left,manifestos,1,3,1,1,3,3,1,6,4,2,0.6666666666666666,0.3333333333333333,6,2,0.3333333333333333,6,0.5,0.0,0.0,0.0,0.5
,PvdD,2012,Nederland moet voorop gaan lopen met ambitieuze afspraken in internationale milieuverdragen. Om resultaat te boeken bij internationale conferenties vormt Nederland coalities met andere landen voor het,Left,manifestos,1,2,1,1,1,1,1,2,0,2,0.0,1.0,3,0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
,PvdD,2012,"landen dragen voor het leefbaar houden van de aarde moet vertaald worden naar harde, afdwingbare afspraken. Een internationale rechtsorde voor onze leefomgeving. Landen die zich niet houden aan afspraken in milieuverdragen moeten internationaal tot de orde worden geroepen. • Nederland maakt zich sterk voor de oprichting van een Internationaal Milieugerechtshof in Den Haag. • In toekomstige klimaat-, milieu- en natuurverdragen worden concrete tussendoelen opgenomen, waarover landen verantwoording moeten afleggen.",Left,manifestos,1,3,1,1,2,2,1,4,3,1,0.75,0.25,6,1,0.16666666666666666,6,0.5,0.0,0.0,0.0,0.5
,PvdD,2012,Het goede voorbeeld geven. Nederland moet voorop gaan lopen met ambitieuze afspraken in internationale milieuverdragen. • Om resultaat te boeken bij internationale conferenties vormt Nederland coalities met andere landen voor het stellen van ambitieuze internationale doelen. Deze coalitielanden implementeren de beoogde doelen in ieder geval zelf – los van het resultaat van de conferentie.,Left,manifestos,1,2,1,1,1,1,1,4,0,4,0.0,1.0,5,0,0.0,5,0.2,0.0,0.0,0.0,0.2
,PvdD,2012,Om conflicten te voorkomen moeten we de aarde duurzaam beheren en zorgen voor een rechtvaardige verdeling van voedsel en hulpbronnen.,Left,manifestos,1,3,1,1,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,1.0,0.0,0.0,0.0,1.0
,PvdD,2012,"Een duurzame en gezonde samenleving begint op school. Er komt dieren-, natuur- en milieuonderwijs voor leerlingen op basis- en middelbare scholen waar ze leren als verantwoordelijke burgers om te gaan met de aarde en al haar bewoners.",Left,manifestos,1,2,1,1,2,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"Terug naar business as usual is niet langer een optie. Als we door blijven gaan op het huidige economische pad, lopen we grote risico's op onomkeerbare schade aan klimaat, de voorraad natuurlijke hulpbronnen en de biodiversiteit. Uit het oogpunt van het voorzorgsbeginsel is dit niet verantwoord. Bovendien zijn de kosten veel hoger als er niet wordt opgetreden dan wanneer er nú effectief wordt opgetreden. De Partij voor de Dieren wil naar een samenleving waar vervuilers betalen voor de maatschappelijke problemen die ze veroorzaken en waar een duurzame keuze wordt beloond. Een samenleving waar men werkt om te leven, niet andersom. Waar banken en woningcorporaties ten dienste staan van mensen.",Left,manifestos,3,2,1,1,3,4,1,6,3,3,0.5,0.5,9,4,0.4444444444444444,9,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"De belastingkortingen voor producenten en (groot-) verbruikers van fossiele energie worden afgeschaft. De bestaande milieubelastingen worden verhoogd, de belastingen die recent zijn afgeschaft zoals de verpakkingenbelasting worden weer ingevoerd. Er komt een heffing op het bebouwen van eerder onbebouwde grond. De hoogte van die heffing wordt bepaald door de maatschappelijke waarde van de verloren open ruimte. De landbouwvrijstelling wordt afgeschaft, behalve voor biologische bedrijven. Er komt een CO2-belasting op producten en diensten. De energiebelasting wordt gedifferentieerd: kolenstroom wordt duurder dan gas, groene stroom wordt minder belast. De accijnsvrijstelling voor rode diesel, LPG en kerosine wordt in zijn geheel afgeschaft.",Left,manifestos,3,1,1,1,1,1,2,9,7,2,0.7777777777777778,0.2222222222222222,10,0,0.0,10,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,In de prijs van vliegtickets worden via een accijns de negatieve milieueffecten van het vliegverkeer in rekening gebracht. Nederland voert deze maatregel zelf in en gaat deze ook bepleiten in de Europese Unie.,Left,manifestos,2,1,1,1,2,1,1,2,1,1,0.5,0.5,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,"Er komt een groene investeringsbank, in handen van de overheid, om de transitie naar een duurzame economie in samenwerking met private groene banken te bewerkstelligen.",Left,manifestos,2,1,1,1,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
